album_name,album_type,album_year,song_url,song_name,song_num
18 Tracks,compilation,1999,/song:born-in-the-u-s-a,Born In The U.S.A.,8
18 Tracks,compilation,1999,/song:my-love-will-not-let-you-down,My Love Will Not Let You Down,9
18 Tracks,compilation,1999,/song:lion-s-den,Lion's Den,10
18 Tracks,compilation,1999,/song:pink-cadillac,Pink Cadillac,11
18 Tracks,compilation,1999,/song:janey-don-t-you-lose-heart,"Janey, Don't You Lose Heart",12
18 Tracks,compilation,1999,/song:sad-eyes,Sad Eyes,13
18 Tracks,compilation,1999,/song:part-man-part-monkey,"Part Man, Part Monkey",14
18 Tracks,compilation,1999,/song:trouble-river,Trouble River,15
18 Tracks,compilation,1999,/song:brothers-under-the-bridge,Brothers Under The Bridge,16
18 Tracks,compilation,1999,/song:the-fever,The Fever,17
18 Tracks,compilation,1999,/song:the-promise,The Promise,18
Live In New York City,live,2001,/song:my-love-will-not-let-you-down,My Love Will Not Let You Down,1
Live In New York City,live,2001,/song:prove-it-all-night,Prove It All Night,2
Live In New York City,live,2001,/song:two-hearts,Two Hearts,3
Live In New York City,live,2001,/song:atlantic-city,Atlantic City,4
Live In New York City,live,2001,/song:mansion-on-the-hill,Mansion On The Hill,5
Live In New York City,live,2001,/song:the-river,The River,6
Live In New York City,live,2001,/song:youngstown,Youngstown,7
Live In New York City,live,2001,/song:murder-incorporated,Murder Incorporated,8
Live In New York City,live,2001,/song:badlands,Badlands,9
Live In New York City,live,2001,/song:out-in-the-street,Out In The Street,10
Live In New York City,live,2001,/song:born-to-run,Born To Run,11
Live In New York City,live,2001,/song:tenth-avenue-freeze-out,Tenth Avenue Freeze-Out,12
Live In New York City,live,2001,/song:land-of-hope-and-dreams,Land Of Hope And Dreams,13
Live In New York City,live,2001,/song:american-skin-41-shots,American Skin (41 Shots),14
Live In New York City,live,2001,/song:lost-in-the-flood,Lost In The Flood,15
Live In New York City,live,2001,/song:born-in-the-u-s-a,Born In The U.S.A.,16
Live In New York City,live,2001,/song:don-t-look-back,Don't Look Back,17
Live In New York City,live,2001,/song:jungleland,Jungleland,18
Live In New York City,live,2001,/song:ramrod,Ramrod,19
Live In New York City,live,2001,/song:if-i-should-fall-behind,If I Should Fall Behind,20
The Rising,studio,2002,/song:lonesome-day,Lonesome Day,1
The Rising,studio,2002,/song:into-the-fire,Into The Fire,2
The Rising,studio,2002,/song:waitin-on-a-sunny-day,Waitin' On A Sunny Day,3
The Rising,studio,2002,/song:nothing-man,Nothing Man,4
The Rising,studio,2002,/song:countin-on-a-miracle,Countin' On A Miracle,5
The Rising,studio,2002,/song:empty-sky,Empty Sky,6
The Rising,studio,2002,/song:worlds-apart,Worlds Apart,7
The Rising,studio,2002,/song:let-s-be-friends-skin-to-skin,Let's Be Friends (Skin To Skin),8
The Rising,studio,2002,/song:further-on-up-the-road,Further On (Up The Road),9
The Rising,studio,2002,/song:the-fuse,The Fuse,10
The Rising,studio,2002,/song:mary-s-place,Mary's Place,11
The Rising,studio,2002,/song:you-re-missing,You're Missing,12
The Rising,studio,2002,/song:the-rising,The Rising,13
The Rising,studio,2002,/song:paradise,Paradise,14
The Rising,studio,2002,/song:my-city-of-ruins,My City Of Ruins,15
The Essential,compilation,2003,/song:blinded-by-the-light,Blinded By The Light,1
The Essential,compilation,2003,/song:from-small-things-big-things-one-day-come,From Small Things (Big Things One Day Come),2
The Essential,compilation,2003,/song:for-you,For You,3
The Essential,compilation,2003,/song:the-big-payback,The Big Payback,4
The Essential,compilation,2003,/song:spirit-in-the-night,Spirit In The Night,5
The Essential,compilation,2003,/song:held-up-without-a-gun,Held Up Without A Gun,6
The Essential,compilation,2003,/song:4th-of-july-asbury-park-sandy,"4th Of July, Asbury Park (Sandy)",7
The Essential,compilation,2003,/song:trapped,Trapped,8
The Essential,compilation,2003,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),9
The Essential,compilation,2003,/song:none-but-the-brave,None But The Brave,10
The Essential,compilation,2003,/song:thunder-road,Thunder Road,11
The Essential,compilation,2003,/song:missing,Missing,12
The Essential,compilation,2003,/song:born-to-run,Born To Run,13
The Essential,compilation,2003,/song:lift-me-up,Lift Me Up,14
The Essential,compilation,2003,/song:jungleland,Jungleland,15
The Essential,compilation,2003,/song:viva-las-vegas,Viva Las Vegas,16
The Essential,compilation,2003,/song:badlands,Badlands,17
The Essential,compilation,2003,/song:county-fair,County Fair,18
The Essential,compilation,2003,/song:darkness-on-the-edge-of-town,Darkness On The Edge Of Town,19
The Essential,compilation,2003,/song:code-of-silence,Code Of Silence,20
The Essential,compilation,2003,/song:the-promised-land,The Promised Land,21
The Essential,compilation,2003,/song:dead-man-walkin,Dead Man Walkin’,22
The Essential,compilation,2003,/song:the-river,The River,23
The Essential,compilation,2003,/song:countin-on-a-miracle,Countin’ On A Miracle,24
The Essential,compilation,2003,/song:hungry-heart,Hungry Heart,25
The Essential,compilation,2003,/song:nebraska,Nebraska,26
The Essential,compilation,2003,/song:atlantic-city,Atlantic City,27
The Essential,compilation,2003,/song:born-in-the-u-s-a,Born In The U.S.A.,28
The Essential,compilation,2003,/song:glory-days,Glory Days,29
The Essential,compilation,2003,/song:dancing-in-the-dark,Dancing In The Dark,30
The Essential,compilation,2003,/song:tunnel-of-love,Tunnel Of Love,31
The Essential,compilation,2003,/song:brilliant-disguise,Brilliant Disguise,32
The Essential,compilation,2003,/song:human-touch,Human Touch,33
The Essential,compilation,2003,/song:living-proof,Living Proof,34
The Essential,compilation,2003,/song:lucky-town,Lucky Town,35
The Essential,compilation,2003,/song:streets-of-philadelphia,Streets Of Philadelphia,36
The Essential,compilation,2003,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,37
The Essential,compilation,2003,/song:the-rising,The Rising,38
The Essential,compilation,2003,/song:mary-s-place,Mary's Place,39
The Essential,compilation,2003,/song:lonesome-day,Lonesome Day,40
The Essential,compilation,2003,/song:american-skin-41-shots,American Skin (41 Shots),41
The Essential,compilation,2003,/song:land-of-hope-and-dreams,Land Of Hope And Dreams,42
The Essential,compilation,2003,/song:growin-up,Growin' Up,43
The Essential,compilation,2003,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),44
The Essential,compilation,2003,/song:4th-of-july-asbury-park-sandy,"4th Of July, Asbury Park (Sandy)",45
The Essential,compilation,2003,/song:thunder-road,Thunder Road,46
The Essential,compilation,2003,/song:born-to-run,Born To Run,47
The Essential,compilation,2003,/song:tenth-avenue-freeze-out,Tenth Avenue Freeze-Out,48
The Essential,compilation,2003,/song:badlands,Badlands,49
The Essential,compilation,2003,/song:the-promised-land,The Promised Land,50
The Essential,compilation,2003,/song:prove-it-all-night,Prove It All Night,51
The Essential,compilation,2003,/song:the-river,The River,52
The Essential,compilation,2003,/song:hungry-heart,Hungry Heart,53
The Essential,compilation,2003,/song:the-ties-that-bind,The Ties That Bind,54
The Essential,compilation,2003,/song:out-in-the-street,Out In The Street,55
The Essential,compilation,2003,/song:atlantic-city,Atlantic City,56
The Essential,compilation,2003,/song:johnny-99,Johnny 99,57
The Essential,compilation,2003,/song:glory-days,Glory Days,58
The Essential,compilation,2003,/song:born-in-the-u-s-a,Born In The U.S.A.,59
The Essential,compilation,2003,/song:dancing-in-the-dark,Dancing In The Dark,60
The Essential,compilation,2003,/song:tougher-than-the-rest,Tougher Than The Rest,61
The Essential,compilation,2003,/song:brilliant-disguise,Brilliant Disguise,62
The Essential,compilation,2003,/song:one-step-up,One Step Up,63
The Essential,compilation,2003,/song:human-touch,Human Touch,64
The Essential,compilation,2003,/song:better-days,Better Days,65
The Essential,compilation,2003,/song:if-i-should-fall-behind,If I Should Fall Behind,66
The Essential,compilation,2003,/song:streets-of-philadelphia,Streets Of Philadelphia,67
The Essential,compilation,2003,/song:murder-incorporated,Murder Incorporated,68
The Essential,compilation,2003,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,69
The Essential,compilation,2003,/song:the-rising,The Rising,70
The Essential,compilation,2003,/song:lonesome-day,Lonesome Day,71
The Essential,compilation,2003,/song:devils-dust,Devils & Dust,72
The Essential,compilation,2003,/song:long-time-comin,Long Time Comin',73
The Essential,compilation,2003,/song:radio-nowhere,Radio Nowhere,74
The Essential,compilation,2003,/song:working-on-a-dream,Working On A Dream,75
The Essential,compilation,2003,/song:my-lucky-day,My Lucky Day,76
The Essential,compilation,2003,/song:the-wrestler,The Wrestler,77
The Essential,compilation,2003,/song:we-take-care-of-our-own,We Take Care Of Our Own,78
The Essential,compilation,2003,/song:hunter-of-invisible-game,Hunter Of Invisible Game,79
Devils & Dust,studio,2005,/song:devils-dust,Devils & Dust,1
Devils & Dust,studio,2005,/song:all-the-way-home,All The Way Home,2
Devils & Dust,studio,2005,/song:reno,Reno,3
Devils & Dust,studio,2005,/song:long-time-comin,Long Time Comin',4
Devils & Dust,studio,2005,/song:black-cowboys,Black Cowboys,5
Devils & Dust,studio,2005,/song:maria-s-bed,Maria's Bed,6
Devils & Dust,studio,2005,/song:silver-palomino,Silver Palomino,7
Devils & Dust,studio,2005,/song:jesus-was-an-only-son,Jesus Was An Only Son,8
Devils & Dust,studio,2005,/song:leah,Leah,9
Devils & Dust,studio,2005,/song:the-hitter,The Hitter,10
Devils & Dust,studio,2005,/song:all-i-m-thinkin-about,All I'm Thinkin' About,11
Devils & Dust,studio,2005,/song:matamoros-banks,Matamoros Banks,12
We Shall Overcome,studio,2006,/song:old-dan-tucker,Old Dan Tucker,1
We Shall Overcome,studio,2006,/song:buffalo-gals,Buffalo Gals,2
We Shall Overcome,studio,2006,/song:jesse-james,Jesse James,3
We Shall Overcome,studio,2006,/song:how-can-i-keep-from-singing,How Can I Keep From Singing?,4
We Shall Overcome,studio,2006,/song:mrs-mcgrath,Mrs. McGrath,5
We Shall Overcome,studio,2006,/song:how-can-a-poor-man-stand-such-times-and-live,How Can A Poor Man Stand Such Times And Live?,6
We Shall Overcome,studio,2006,/song:o-mary-don-t-you-weep,O Mary Don't You Weep,7
We Shall Overcome,studio,2006,/song:bring-em-home,Bring 'Em Home,8
We Shall Overcome,studio,2006,/song:john-henry,John Henry,9
We Shall Overcome,studio,2006,/song:american-land,American Land,10
We Shall Overcome,studio,2006,/song:erie-canal,Erie Canal,11
We Shall Overcome,studio,2006,/song:jacob-s-ladder,Jacob's Ladder,12
We Shall Overcome,studio,2006,/song:my-oklahoma-home,My Oklahoma Home,13
We Shall Overcome,studio,2006,/song:eyes-on-the-prize,Eyes On The Prize,14
We Shall Overcome,studio,2006,/song:shenandoah,Shenandoah,15
We Shall Overcome,studio,2006,/song:pay-me-my-money-down,Pay Me My Money Down,16
We Shall Overcome,studio,2006,/song:we-shall-overcome,We Shall Overcome,17
We Shall Overcome,studio,2006,/song:froggie-went-a-courtin,Froggie Went A-Courtin',18
"Hammersmith Odeon, London '75",live,2006,/song:thunder-road,Thunder Road,1
"Hammersmith Odeon, London '75",live,2006,/song:tenth-avenue-freeze-out,Tenth Avenue Freeze-Out,2
"Hammersmith Odeon, London '75",live,2006,/song:spirit-in-the-night,Spirit In The Night,3
"Hammersmith Odeon, London '75",live,2006,/song:lost-in-the-flood,Lost In The Flood,4
"Hammersmith Odeon, London '75",live,2006,/song:she-s-the-one,She's The One,5
"Hammersmith Odeon, London '75",live,2006,/song:born-to-run,Born To Run,6
"Hammersmith Odeon, London '75",live,2006,/song:the-e-street-shuffle,The E Street Shuffle,7
"Hammersmith Odeon, London '75",live,2006,/song:it-s-hard-to-be-a-saint-in-the-city,It's Hard To Be A Saint In The City,8
"Hammersmith Odeon, London '75",live,2006,/song:backstreets,Backstreets,9
"Hammersmith Odeon, London '75",live,2006,/song:kitty-s-back,Kitty's Back,10
"Hammersmith Odeon, London '75",live,2006,/song:jungleland,Jungleland,11
"Hammersmith Odeon, London '75",live,2006,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),12
"Hammersmith Odeon, London '75",live,2006,/song:4th-of-july-asbury-park-sandy,"4th Of July, Asbury Park (Sandy)",13
"Hammersmith Odeon, London '75",live,2006,/song:detroit-medley,Detroit Medley,14
"Hammersmith Odeon, London '75",live,2006,/song:for-you,For You,15
"Hammersmith Odeon, London '75",live,2006,/song:quarter-to-three,Quarter To Three,16
Magic,studio,2007,/song:radio-nowhere,Radio Nowhere,1
Magic,studio,2007,/song:you-ll-be-comin-down,You'll Be Comin' Down,2
Magic,studio,2007,/song:livin-in-the-future,Livin' In The Future,3
Magic,studio,2007,/song:your-own-worst-enemy,Your Own Worst Enemy,4
Magic,studio,2007,/song:gypsy-biker,Gypsy Biker,5
Magic,studio,2007,/song:girls-in-their-summer-clothes,Girls In Their Summer Clothes,6
Magic,studio,2007,/song:i-ll-work-for-your-love,I'll Work For Your Love,7
Magic,studio,2007,/song:magic,Magic,8
Magic,studio,2007,/song:last-to-die,Last To Die,9
Magic,studio,2007,/song:long-walk-home,Long Walk Home,10
Magic,studio,2007,/song:devil-s-arcade,Devil's Arcade,11
Magic,studio,2007,/song:terry-s-song,Terry's Song,12
Live In Dublin,live,2007,/song:atlantic-city,Atlantic City,1
Live In Dublin,live,2007,/song:old-dan-tucker,Old Dan Tucker,2
Live In Dublin,live,2007,/song:eyes-on-the-prize,Eyes On The Prize,3
Live In Dublin,live,2007,/song:jesse-james,Jesse James,4
Live In Dublin,live,2007,/song:further-on-up-the-road,Further On (Up The Road),5
Live In Dublin,live,2007,/song:o-mary-don-t-you-weep,O Mary Don't You Weep,6
Live In Dublin,live,2007,/song:erie-canal,Erie Canal,7
Live In Dublin,live,2007,/song:if-i-should-fall-behind,If I Should Fall Behind,8
Live In Dublin,live,2007,/song:my-oklahoma-home,My Oklahoma Home,9
Live In Dublin,live,2007,/song:highway-patrolman,Highway Patrolman,10
Live In Dublin,live,2007,/song:mrs-mcgrath,Mrs. McGrath,11
Live In Dublin,live,2007,/song:how-can-a-poor-man-stand-such-times-and-live,How Can A Poor Man Stand Such Times And Live?,12
Live In Dublin,live,2007,/song:jacob-s-ladder,Jacob's Ladder,13
Live In Dublin,live,2007,/song:long-time-comin,Long Time Comin',14
Live In Dublin,live,2007,/song:open-all-night,Open All Night,15
Live In Dublin,live,2007,/song:pay-me-my-money-down,Pay Me My Money Down,16
Live In Dublin,live,2007,/song:growin-up,Growin' Up,17
Live In Dublin,live,2007,/song:when-the-saints-go-marching-in,When The Saints Go Marching In,18
Live In Dublin,live,2007,/song:this-little-light-of-mine,This Little Light Of Mine,19
Live In Dublin,live,2007,/song:american-land,American Land,20
Live In Dublin,live,2007,/song:blinded-by-the-light,Blinded By The Light,21
Live In Dublin,live,2007,/song:love-of-the-common-people,Love Of The Common People,22
Live In Dublin,live,2007,/song:we-shall-overcome,We Shall Overcome,23
Magic Tour Highlights,live,2008,/song:always-a-friend,Always A Friend,1
Magic Tour Highlights,live,2008,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,2
Magic Tour Highlights,live,2008,/song:turn-turn-turn-to-everything-there-is-a-season,Turn! Turn! Turn! (To Everything There Is A Season),3
Magic Tour Highlights,live,2008,/song:4th-of-july-asbury-park-sandy,"4th Of July, Asbury Park (Sandy)",4
Working On A Dream,studio,2009,/song:outlaw-pete,Outlaw Pete,1
Working On A Dream,studio,2009,/song:my-lucky-day,My Lucky Day,2
Working On A Dream,studio,2009,/song:working-on-a-dream,Working On A Dream,3
Working On A Dream,studio,2009,/song:queen-of-the-supermarket,Queen Of The Supermarket,4
Working On A Dream,studio,2009,/song:what-love-can-do,What Love Can Do,5
Working On A Dream,studio,2009,/song:this-life,This Life,6
Working On A Dream,studio,2009,/song:good-eye,Good Eye,7
Working On A Dream,studio,2009,/song:tomorrow-never-knows,Tomorrow Never Knows,8
Working On A Dream,studio,2009,/song:life-itself,Life Itself,9
Working On A Dream,studio,2009,/song:kingdom-of-days,Kingdom Of Days,10
Working On A Dream,studio,2009,/song:surprise-surprise,"Surprise, Surprise",11
Working On A Dream,studio,2009,/song:the-last-carnival,The Last Carnival,12
Working On A Dream,studio,2009,/song:the-wrestler,The Wrestler,13
Working On A Dream,studio,2009,/song:a-night-with-the-jersey-devil,A Night With The Jersey Devil,14
Greatest Hits '09,compilation,2009,/song:blinded-by-the-light,Blinded By The Light,1
Greatest Hits '09,compilation,2009,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),2
Greatest Hits '09,compilation,2009,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),3
Greatest Hits '09,compilation,2009,/song:born-to-run,Born To Run,4
Greatest Hits '09,compilation,2009,/song:born-to-run,Born To Run,5
Greatest Hits '09,compilation,2009,/song:thunder-road,Thunder Road,6
Greatest Hits '09,compilation,2009,/song:thunder-road,Thunder Road,7
Greatest Hits '09,compilation,2009,/song:darkness-on-the-edge-of-town,Darkness On The Edge Of Town,8
Greatest Hits '09,compilation,2009,/song:badlands,Badlands,9
Greatest Hits '09,compilation,2009,/song:badlands,Badlands,10
Greatest Hits '09,compilation,2009,/song:darkness-on-the-edge-of-town,Darkness On The Edge Of Town,11
Greatest Hits '09,compilation,2009,/song:hungry-heart,Hungry Heart,12
Greatest Hits '09,compilation,2009,/song:hungry-heart,Hungry Heart,13
Greatest Hits '09,compilation,2009,/song:glory-days,Glory Days,14
Greatest Hits '09,compilation,2009,/song:the-river,The River,15
Greatest Hits '09,compilation,2009,/song:dancing-in-the-dark,Dancing In The Dark,16
Greatest Hits '09,compilation,2009,/song:born-in-the-u-s-a,Born In The U.S.A.,17
Greatest Hits '09,compilation,2009,/song:born-in-the-u-s-a,Born In The U.S.A.,18
Greatest Hits '09,compilation,2009,/song:i-m-on-fire,I'm On Fire,19
Greatest Hits '09,compilation,2009,/song:the-rising,The Rising,20
Greatest Hits '09,compilation,2009,/song:glory-days,Glory Days,21
Greatest Hits '09,compilation,2009,/song:lonesome-day,Lonesome Day,22
Greatest Hits '09,compilation,2009,/song:dancing-in-the-dark,Dancing In The Dark,23
Greatest Hits '09,compilation,2009,/song:radio-nowhere,Radio Nowhere,24
Greatest Hits '09,compilation,2009,/song:the-rising,The Rising,25
Greatest Hits '09,compilation,2009,/song:lonesome-day,Lonesome Day,26
Greatest Hits '09,compilation,2009,/song:radio-nowhere,Radio Nowhere,27
Greatest Hits '09,compilation,2009,/song:long-walk-home,Long Walk Home,28
Greatest Hits '09,compilation,2009,/song:because-the-night,Because The Night,29
Greatest Hits '09,compilation,2009,/song:fire,Fire,30
The Promise,studio,2010,/song:racing-in-the-street-78,Racing In The Street ('78),1
The Promise,studio,2010,/song:gotta-get-that-feeling,Gotta Get That Feeling,2
The Promise,studio,2010,/song:outside-looking-in,Outside Looking In,3
The Promise,studio,2010,/song:someday-we-ll-be-together,Someday (We'll Be Together),4
The Promise,studio,2010,/song:one-way-street,One Way Street,5
The Promise,studio,2010,/song:because-the-night,Because The Night,6
The Promise,studio,2010,/song:wrong-side-of-the-street,Wrong Side Of The Street,7
The Promise,studio,2010,/song:the-brokenhearted,The Brokenhearted,8
The Promise,studio,2010,/song:rendezvous,Rendezvous,9
The Promise,studio,2010,/song:candy-s-boy,Candy's Boy,10
The Promise,studio,2010,/song:save-my-love,Save My Love,11
The Promise,studio,2010,/song:ain-t-good-enough-for-you,Ain't Good Enough For You,12
The Promise,studio,2010,/song:fire,Fire,13
The Promise,studio,2010,/song:spanish-eyes,Spanish Eyes,14
The Promise,studio,2010,/song:it-s-a-shame,It's A Shame,15
The Promise,studio,2010,/song:come-on-let-s-go-tonight,Come On (Let's Go Tonight),16
The Promise,studio,2010,/song:talk-to-me,Talk To Me,17
The Promise,studio,2010,/song:the-little-things-my-baby-does,The Little Things (My Baby Does),18
The Promise,studio,2010,/song:breakaway,Breakaway,19
The Promise,studio,2010,/song:the-promise,The Promise,20
The Promise,studio,2010,/song:city-of-night,City Of Night,21
The Promise,studio,2010,/song:the-way,The Way,22
Wrecking Ball,studio,2012,/song:we-take-care-of-our-own,We Take Care Of Our Own,1
Wrecking Ball,studio,2012,/song:easy-money,Easy Money,2
Wrecking Ball,studio,2012,/song:shackled-and-drawn,Shackled And Drawn,3
Wrecking Ball,studio,2012,/song:jack-of-all-trades,Jack Of All Trades,4
Wrecking Ball,studio,2012,/song:death-to-my-hometown,Death To My Hometown,5
Wrecking Ball,studio,2012,/song:this-depression,This Depression,6
Wrecking Ball,studio,2012,/song:wrecking-ball,Wrecking Ball,7
Wrecking Ball,studio,2012,/song:you-ve-got-it,You've Got It,8
Wrecking Ball,studio,2012,/song:rocky-ground,Rocky Ground,9
Wrecking Ball,studio,2012,/song:land-of-hope-and-dreams,Land Of Hope And Dreams,10
Wrecking Ball,studio,2012,/song:we-are-alive,We Are Alive,11
Wrecking Ball,studio,2012,/song:swallowed-up-in-the-belly-of-the-whale,Swallowed Up (In The Belly Of The Whale),12
Wrecking Ball,studio,2012,/song:american-land,American Land,13
Collection: 1973-2012,compilation,2012,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),1
Collection: 1973-2012,compilation,2012,/song:thunder-road,Thunder Road,2
Collection: 1973-2012,compilation,2012,/song:born-to-run,Born To Run,3
Collection: 1973-2012,compilation,2012,/song:badlands,Badlands,4
Collection: 1973-2012,compilation,2012,/song:the-promised-land,The Promised Land,5
Collection: 1973-2012,compilation,2012,/song:hungry-heart,Hungry Heart,6
Collection: 1973-2012,compilation,2012,/song:atlantic-city,Atlantic City,7
Collection: 1973-2012,compilation,2012,/song:born-in-the-u-s-a,Born In The U.S.A.,8
Collection: 1973-2012,compilation,2012,/song:dancing-in-the-dark,Dancing In The Dark,9
Collection: 1973-2012,compilation,2012,/song:brilliant-disguise,Brilliant Disguise,10
Collection: 1973-2012,compilation,2012,/song:human-touch,Human Touch,11
Collection: 1973-2012,compilation,2012,/song:streets-of-philadelphia,Streets Of Philadelphia,12
Collection: 1973-2012,compilation,2012,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,13
Collection: 1973-2012,compilation,2012,/song:the-rising,The Rising,14
Collection: 1973-2012,compilation,2012,/song:radio-nowhere,Radio Nowhere,15
Collection: 1973-2012,compilation,2012,/song:working-on-a-dream,Working On A Dream,16
Collection: 1973-2012,compilation,2012,/song:we-take-care-of-our-own,We Take Care Of Our Own,17
Collection: 1973-2012,compilation,2012,/song:wrecking-ball,Wrecking Ball,18
High Hopes,studio,2014,/song:high-hopes,High Hopes,1
High Hopes,studio,2014,/song:harry-s-place,Harry's Place,2
High Hopes,studio,2014,/song:american-skin-41-shots,American Skin (41 Shots),3
High Hopes,studio,2014,/song:just-like-fire-would,Just Like Fire Would,4
High Hopes,studio,2014,/song:down-in-the-hole,Down In The Hole,5
High Hopes,studio,2014,/song:heaven-s-wall,Heaven's Wall,6
High Hopes,studio,2014,/song:frankie-fell-in-love,Frankie Fell In Love,7
High Hopes,studio,2014,/song:this-is-your-sword,This Is Your Sword,8
High Hopes,studio,2014,/song:hunter-of-invisible-game,Hunter Of Invisible Game,9
High Hopes,studio,2014,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,10
High Hopes,studio,2014,/song:the-wall,The Wall,11
High Hopes,studio,2014,/song:dream-baby-dream,Dream Baby Dream,12
American Beauty EP,studio,2014,/song:american-beauty,American Beauty,1
American Beauty EP,studio,2014,/song:mary-mary,Mary Mary,2
American Beauty EP,studio,2014,/song:hurry-up-sundown,Hurry Up Sundown,3
American Beauty EP,studio,2014,/song:hey-blue-eyes,Hey Blue Eyes,4
The Ties That Bind,compilation,2015,/song:meet-me-in-the-city,Meet Me In The City,1
The Ties That Bind,compilation,2015,/song:the-ties-that-bind,The Ties That Bind,2
The Ties That Bind,compilation,2015,/song:the-man-who-got-away,The Man Who Got Away,3
The Ties That Bind,compilation,2015,/song:cindy,Cindy,4
The Ties That Bind,compilation,2015,/song:little-white-lies,Little White Lies,5
The Ties That Bind,compilation,2015,/song:hungry-heart,Hungry Heart,6
The Ties That Bind,compilation,2015,/song:the-time-that-never-was,The Time That Never Was,7
The Ties That Bind,compilation,2015,/song:stolen-car-vs-1,Stolen Car (Vs. 1),8
The Ties That Bind,compilation,2015,/song:night-fire,Night Fire,9
The Ties That Bind,compilation,2015,/song:be-true,To Be True,10
The Ties That Bind,compilation,2015,/song:whitetown,Whitetown,11
The Ties That Bind,compilation,2015,/song:the-river,The River,12
The Ties That Bind,compilation,2015,/song:chain-lightning,Chain Lightning,13
The Ties That Bind,compilation,2015,/song:you-can-look-but-you-better-not-touch-vs-1,You Can Look (But You Better Not Touch) (Vs. 1),14
The Ties That Bind,compilation,2015,/song:party-lights,Party Lights,15
The Ties That Bind,compilation,2015,/song:the-price-you-pay,The Price You Pay,16
The Ties That Bind,compilation,2015,/song:paradise-by-the-c,"Paradise By The ""C""",17
The Ties That Bind,compilation,2015,/song:i-wanna-marry-you,I Wanna Marry You,18
The Ties That Bind,compilation,2015,/song:stray-bullet,Stray Bullet,19
The Ties That Bind,compilation,2015,/song:loose-ends,Loose End,20
The Ties That Bind,compilation,2015,/song:mr-outside,Mr. Outside,21
The Ties That Bind,compilation,2015,/song:roulette,Roulette,22
The Ties That Bind,compilation,2015,/song:restless-nights,Restless Nights,23
The Ties That Bind,compilation,2015,/song:where-the-bands-are,Where The Bands Are,24
The Ties That Bind,compilation,2015,/song:dollhouse,Dollhouse,25
The Ties That Bind,compilation,2015,/song:living-on-the-edge-of-the-world,Living On The Edge Of The World,26
The Ties That Bind,compilation,2015,/song:take-em-as-they-come,Take 'Em As They Come,27
The Ties That Bind,compilation,2015,/song:ricky-wants-a-man-of-her-own,Ricky Wants A Man Of Her Own,28
The Ties That Bind,compilation,2015,/song:i-wanna-be-with-you,I Wanna Be With You,29
The Ties That Bind,compilation,2015,/song:mary-lou,Mary Lou,30
The Ties That Bind,compilation,2015,/song:held-up-without-a-gun,Held Up Without A Gun,31
The Ties That Bind,compilation,2015,/song:from-small-things-big-things-one-day-come,From Small Things (Big Things One Day Come),32
Chapter And Verse,compilation,2016,/song:baby-i,Baby I,1
Chapter And Verse,compilation,2016,/song:you-can-t-judge-a-book-by-the-cover,You Can't Judge A Book By The Cover,2
Chapter And Verse,compilation,2016,/song:he-s-guilty-the-judge-song,He's Guilty (The Judge Song),3
Chapter And Verse,compilation,2016,/song:the-ballad-of-jesse-james,The Ballad Of Jesse James,4
Chapter And Verse,compilation,2016,/song:henry-boy,Henry Boy,5
Chapter And Verse,compilation,2016,/song:growin-up,Growin' Up,6
Chapter And Verse,compilation,2016,/song:4th-of-july-asbury-park-sandy,"4th Of July, Asbury Park (Sandy)",7
Chapter And Verse,compilation,2016,/song:born-to-run,Born To Run,8
Chapter And Verse,compilation,2016,/song:badlands,Badlands,9
Chapter And Verse,compilation,2016,/song:the-river,The River,10
Chapter And Verse,compilation,2016,/song:my-father-s-house,My Father's House,11
Chapter And Verse,compilation,2016,/song:born-in-the-u-s-a,Born In The U.S.A.,12
Chapter And Verse,compilation,2016,/song:brilliant-disguise,Brilliant Disguise,13
Chapter And Verse,compilation,2016,/song:living-proof,Living Proof,14
Chapter And Verse,compilation,2016,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,15
Chapter And Verse,compilation,2016,/song:the-rising,The Rising,16
Chapter And Verse,compilation,2016,/song:long-time-comin,Long Time Comin',17
Chapter And Verse,compilation,2016,/song:wrecking-ball,Wrecking Ball,18
Spare Parts,compilation,2018,/song:for-you,For You,1
Spare Parts,compilation,2018,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),2
Spare Parts,compilation,2018,/song:fire,Fire,3
Spare Parts,compilation,2018,/song:incident-on-57th-street,Incident On 57th Street,4
Spare Parts,compilation,2018,/song:roll-of-the-dice,Roll Of The Dice,5
Spare Parts,compilation,2018,/song:leap-of-faith,Leap Of Faith,6
Spare Parts,compilation,2018,/song:30-days-out,30 Days Out,7
