artwork_id,artwork_url,artwork_name,date
4197,20071213_2.htm,Cologne (Masimbonge Artwork)  (Version 2),2007-12-13
4198,20071213_3.htm,Cologne Köln DVD 2007-12-13 (Version 3),2007-12-13
4199,20071213_4.htm,Live in Cologne 13 december 2007 (Version 4),2007-12-13
4200,20071213_5.htm,Köln-Cologne 2007 (Version 5),2007-12-13
4201,20071213_6.htm,Snot Rockets Night vol. 3 (Version 6),2007-12-13
4202,20071213_7.htm,A Magic Night In Köln - DVD (betterDay production) (Version 7),2007-12-13
4203,20071215.htm,Odyssey 2007,2007-12-15
4204,20071215_2.htm,Live in Belfast 15 december 2007 (Version 2),2007-12-15
4205,20071217.htm,live in Paris 17 december 2007,2007-12-17
4206,20071217_2.htm,Springsteen 17122007 Paris (moerie source) art by Enasus (Version 2),2007-12-17
4207,20071217_3.htm,PARIS (Version 3),2007-12-17
4208,20071217_4.htm,PARIS 2 (Version 4),2007-12-17
4209,20071217_5.htm,DVD MAGIC IN PARIS (Version 5),2007-12-17
4210,20071217_6.htm,Paris Bercy - DVD (Version 6),2007-12-17
4211,20071217_7.htm,Magic Paris 17.12.07 (Version 7),2007-12-17
4212,20071217_8.htm,live in Paris 17 december 2007(alt. source) (Version 8),2007-12-17
4213,20071217_9.htm,Croyez-vous au Pere Noël (Version 9),2007-12-17
4214,20071217_10.htm,MAGIC IN PARIS DUBBED & RE-AUTHORED (Version 10),2007-12-17
4215,20071217_13.htm,Paris est magique (Version 13),2007-12-17
4216,20071219.htm,live in London 19 december 2007,2007-12-19
4217,20071219_2.htm,"London, O2 (Version 2)",2007-12-19
4218,20071219_3.htm,london (Version 3),2007-12-19
4219,20071219_4.htm,London (Masimbonge Artwork) (Version 4),2007-12-19
4220,20071219_5.htm,live in London 19 december 2007(tailschao recording) (Version 5),2007-12-19
4221,20071219_6.htm,live in London 19 december 2007(moerie recording) (Version 6),2007-12-19
4222,20071219_7.htm,live in London 19 december 2007(essexboy recording) (Version 7),2007-12-19
4223,20071219_8.htm,The glorious kingdom(EV2) (Version 8),2007-12-19
4224,20071219_9.htm,Paris est magique (Version 9),2007-12-19
4225,20071225.htm,Truth Or Consequences - Magic Live '07,2007-12-25
4226,20071225_2.htm,Truth or Consequences - Magic Live '07 (fixed) (Version 2),2007-12-25
4227,20080101.htm,The Lost Specials TV 1,2008-01-01
4228,20080101_2.htm,The Specials TV 1 (Version 2),2008-01-01
4229,20080101_3.htm,The Specials tv 2 (Version 3),2008-01-01
4230,20080228.htm,Hartford 2008,2008-02-28
4231,20080228_2.htm,Hartford 2008 (Version 2),2008-02-28
4232,20080228_3.htm,"Hartford Civic Center - feb. 28, 2008 - NYC Bitch Committeee DVD (Version 3)",2008-02-28
4233,20080228_4.htm,Hartford 2 cam mix (Version 4),2008-02-28
4234,20080302.htm,Montreal 2008,2008-03-02
4235,20080302_2.htm,Montreal 2008 (Version 2),2008-03-02
4236,20080303.htm,Hamilton 2008,2008-03-03
4237,20080303_2.htm,Kirrty's Back in Hamilton (DVD) (Version 2),2008-03-03
4238,20080306.htm,Rochester 2008,2008-03-06
4239,20080307.htm,Buffalo 2008,2008-03-07
4240,20080307_2.htm,Buffalo 2008 (Version 2),2008-03-07
4241,20080308.htm,Uniondale 2008,2008-03-08
4242,20080310.htm,Uniondale 2008,2008-03-10
4243,20080314.htm,Omaha 2008,2008-03-14
4244,20080314_2.htm,"Omaha, NE, 2008. (Version 2)",2008-03-14
4245,20080317.htm,Milwaukee 2008,2008-03-17
4246,20080317_2.htm,Milwaukee 2008 (Version 2),2008-03-17
4247,20080320.htm,"Bruce Sprngsteen & The E Street Band - Indianapolis, IN - 2008",2008-03-20
4248,20080320_3.htm,Gonna Go Old School with Danny (Version 3),2008-03-20
4249,20080320_5.htm,Phantom's Last Dance (revised) (Version 5),2008-03-20
4250,20080320_4.htm,Phantom's Last Magic Dance (Version 4),2008-03-20
4251,20080322.htm,Cincinnati 2008,2008-03-22
4252,20080322_2.htm,Cincinnati 2008 (Version 2),2008-03-22
4253,20080324.htm,Columbus 2008,2008-03-24
4254,20080324_2.htm,Columbus 2008 (Version 2),2008-03-24
4255,20080324_3.htm,Incident in Columbus - Neo Remaster (Version 3),2008-03-24
4256,20080328.htm,Portland 2008,2008-03-28
4257,20080328_2.htm,"Portland, 2008 (Version 2)",2008-03-28
4258,20080329.htm,Seattle 2008,2008-03-29
4259,20080329_2.htm,Seattle 2008 (Version 2),2008-03-29
4260,20080331.htm,Vancouver 2008,2008-03-31
4261,20080331_2.htm,Vancouver - 2008 (Version 2),2008-03-31
4262,20080331_3.htm,Vancouver 08 (Version 3),2008-03-31
4263,20080331_4.htm,BRUCE SPRINGSTEENE-S.BAND  Magic Energy In Vancouver 31.03.2008 (Version 4),2008-03-31
4264,20080404.htm,"Sacramento, CA",2008-04-04
4265,20080404_2.htm,Sacramento 08 (Version 2),2008-04-04
4266,20080404_3.htm,Sacramento Come Out Tonight (Version 3),2008-04-04
4267,20080405.htm,"Bruce Springsteen & The E Street Band San Jose, Ca April 5, 2008",2008-04-05
4268,20080405_2.htm,Prodigal Son in the San Jose - Matrix (Version 2),2008-04-05
4269,20080405_3.htm,Prodigal Son in the San Jose Matrix (Version 3),2008-04-05
4270,20080405_4.htm,San Jose Magic Night (Version 4),2008-04-05
4271,20080407.htm,"BRUCE SPRINGSTEEN & THE E STREET BAND - 2008 04 07 - ANAHEIM,CA",2008-04-07
4272,20080408.htm,"Bruce Springsteen & The E Street Band - 2008 04 08 - Anaheim, CA",2008-04-08
4273,20080413.htm,"Bruce Springsteen & The E Street Band - 2008 04 13 - Dallas, TX",2008-04-13
4274,20080414.htm,Play it Roy - Houston 2008 04 14,2008-04-14
4275,20080414_2.htm,Houston Magic Night (Version 2),2008-04-14
4276,20080422.htm,vegetated  version,2008-04-22
4277,20080422_2.htm,An emotional night in Tampa (Version 2),2008-04-22
4278,20080422_3.htm,This Is For Danny Blood Brother (Version 3),2008-04-22
4279,20080422_4.htm,Phantom Night for Danny in Tampa (Version 4),2008-04-22
4280,20080423.htm,Orlando 2008 04 23,2008-04-23
4281,20080423_2.htm,A Time to Laugh A Time to Weep (Version 2),2008-04-23
4282,20080423_3.htm,Phantom Magic Night for Danny in Orlando (Version 3),2008-04-23
4283,20080425.htm,"Atlanta, Georgia 2008",2008-04-25
4284,20080427_2.htm,Way Better Than Hanna Montana (reissue with disc art) (Version 2),2008-04-27
4285,20080427_4.htm,Way Better Than Hannah Montana (CD) (Version 4),2008-04-27
4286,20080428.htm,Its hard to Be a Saint in the Greensboro Pit,2008-04-28
4287,20080430_2.htm,"Charlottesville, VA  2008-04-30 (Lp20 version) (Version 2)",2008-04-30
4288,20080430_3.htm,"Charlottesville, VA 2008 (Version 3)",2008-04-30
4289,20080430_4.htm,Travitz's Schoeps recording (Version 4),2008-04-30
4290,20080502.htm,Ft. Lauderdale NYCBC DVD,2008-05-02
4291,20080502_2.htm,Sunrise Magic Night (Version 2),2008-05-02
4292,20080507.htm,Count Basie Theatre Benefit,2008-05-07
4293,20080507_4.htm,Something Youre Not Gonna See Anywhere Else (Version 4),2008-05-07
4294,20080507_5.htm,Corrected Born to Run From the Edge of Town (Version 5),2008-05-07
4295,20080507_6.htm,CORRECTED Something You're Not Gonna See Anywhere Else (Version 6),2008-05-07
4296,20080507_7.htm,An E Street Band theater show (Version 7),2008-05-07
4297,20080507_8.htm,Something You're Not Gonna See Anywhere Else (Night version from siebenh source),2008-05-07
4298,20080507_9.htm,Count Basie Theatre Magic Night (Version 9),2008-05-07
4299,20080507_10.htm,Historic Bruce Night 2008 (Version 10),2008-05-07
4300,20080514.htm,cardiff Night,2008-05-14
4301,20080522.htm,The Beat of Your Heart DVD (Dublin 22-05-2008),2008-05-22
4302,20080522_2.htm,"2008-05-22 RDS Arena Dublin, Ireland (Version 2)",2008-05-22
4303,20080522_3.htm,Gypsy Biker Is Comin' To Dublin (Version 3),2008-05-22
4304,20080523.htm,"""So I owe someone a beer now",2008-05-23
4305,20080523_2.htm,Dublin Second Night (Version 2),2008-05-23
4306,20080528.htm,Manchester 2008,2008-05-28
4307,20080528_2.htm,"2008 05 28 - Manchester, UK (Version 2)",2008-05-28
4308,20080528_3.htm,Old Trafford Magic (Version 3),2008-05-28
4309,20080530.htm,London 2008 - 1st Night,2008-05-30
4310,20080530_2.htm,Arsenal's Emirates Stadium (Version 2),2008-05-30
4311,20080530_3.htm,Arsenal's Emirates Stadium (Version 3),2008-05-30
4312,20080531.htm,Emirates Stadium 2nd night,2008-05-31
4313,20080531_2.htm,London Emirates 2nd Night DVD (Version 2),2008-05-31
4314,20080531_3.htm,FOR THOSE WHO WHERE THERE. London 2008 - 31 - 05.  (Version 3),2008-05-31
4315,20080531_4.htm,london second magic night (Version 4),2008-05-31
4316,20080531_5.htm,London Second Magic Night (Version 5),2008-05-31
4317,20080531_7.htm,London Second Magic Night CC  (Version 7),2008-05-31
4318,20080614.htm,"Cardiff , Wales - 2008",2008-06-14
4319,20080614_3.htm,Cardiff 2008 ( Fixed ) (Version 3),2008-06-14
4320,20080614_4.htm,CARDIFF (Version 4),2008-06-14
4321,20080614_5.htm,Cardiff Magic Night (Version 5),2008-06-14
4322,20080616.htm,100% Live,2008-06-16
4323,20080618.htm,Amsterdam 2008,2008-06-18
4324,20080618_2.htm,Amsterdam 2008 (Version 2),2008-06-18
4325,20080621.htm,Hamburg 2008,2008-06-21
4326,20080621_2.htm,Hamburg 2008 (Version 2),2008-06-21
4327,20080621_3.htm,Hamburg Magic Night (Version 3),2008-06-21
4328,20080621_4.htm,"Sing Stevie, sing! - The Magic Tour In Hamburg (Better Day Berlin Production) 3D",2008-06-21
4329,20080623.htm,Antwerp 2008,2008-06-23
4330,20080623_2.htm,It's Boss Time Amsterdam and Antwerpen Compilation DVD (Version 2),2008-06-23
4331,20080625.htm,Milan 2008,2008-06-25
4332,20080625_2.htm,Hot Eoungh For Racing In Milan (Version 2),2008-06-25
4333,20080625_3.htm,"San Siro, Milano 25.June2008 biccio59 version (kajsa89 artwork, 300dpi) (Version",2008-06-25
4334,20080625_4.htm,summertime bruce (Version 4),2008-06-25
4335,20080625_5.htm,Bruce Springsteen Live in Milano 25 Giugno 2008 (Version 5),2008-06-25
4336,20080625_6.htm,MILANO (Version 6),2008-06-25
4337,20080625_7.htm,"Milano 2008-06-25, Bruga stageshot version 2DVD (Version 7)",2008-06-25
4338,20080625_8.htm,San Siro Magic Night - 25 June 2008 - Crystal Cat (Version 8),2008-06-25
4339,20080625_9.htm,Racing in Milan 2008 DVD - by FedeUd (Version 9),2008-06-25
4340,20080627.htm,Paris 27 06 2008,2008-06-27
4341,20080627_2.htm,Paris 2008 (Version 2),2008-06-27
4342,20080627_3.htm,Paris 2008 (Version 3),2008-06-27
4343,20080627_4.htm,Paris est magique (Version 4),2008-06-27
4344,20080627_7.htm,Parc De Princes Magic Night (Version 7),2008-06-27
4345,20080627_6.htm,It's Boss Time Paris Compilation DVD (Version 6),2008-06-27
4346,20080627_8.htm,It's Boss Time Paris 27-6 Compilation DVD (Version 8),2008-06-27
4347,20080629.htm,Copenhagen  2008,2008-06-29
4348,20080629_2.htm,Copenhagen Magic Night (Version 2),2008-06-29
4349,20080704.htm,"Sirius Radio Broadcast [Live]  - Goteborg, Sweden",2008-07-04
4350,20080704_2.htm,Gotheburg July 4th 2008- SIRIUS Radiobroadcast (Version 2),2008-07-04
4351,20080704_3.htm,Ullevi 2008 online TV (Version 3),2008-07-04
4352,20080704_4.htm,Gothenburg First Magic Night - 4 July 2008 - Crystal Cat (Version 4),2008-07-04
4353,20080704_5.htm,Gothenburg 2008 - First Magic Night (Version 5),2008-07-04
4354,20080704_6.htm,Live In Gothenburg 4th and 5th july 2008 DVD (Version 6),2008-07-04
4355,20080705.htm,Gothenburg Second Magic Night - 5 July 2008 - Crystal Cat,2008-07-05
4356,20080705_2.htm,Gothenburg Night 2 (Version 2),2008-07-05
4357,20080707.htm,Oslo First Night,2008-07-07
4358,20080707_2.htm,"Oslo, Norway 2008 (Version 2)",2008-07-07
4359,20080708.htm,Oslo Second Night July 8. 2008,2008-07-08
4360,20080711.htm,Christmas Comes Early This Year!,2008-07-11
4361,20080711_2.htm,Olympiastadium Helsinki by Queengrooves (Version 2),2008-07-11
4362,20080711_3.htm,BRUCE SPRINGSTEENE-S.BAND Summertime Santa  Helsinki 11.07.2008 (Version 3),2008-07-11
4363,20080715.htm,THE GENUINE INCIDENT IN ANOETA,2008-07-15
4364,20080715_2.htm,San Sebastian 2008 (Version 2),2008-07-15
4365,20080715_3.htm,Incident In San Sebastian (Version 3),2008-07-15
4366,20080715_4.htm,San Sebastian Magic Night (Version 4),2008-07-15
4367,20080717.htm,"MADRID, SPAIN - 2008",2008-07-17
4368,20080717_2.htm,Madrid Magic Night (Version 2),2008-07-17
4369,20080719.htm,Amsterdam 2008,2008-07-19
4370,20080719_2.htm,Barcelona 2008 Night 1 (Version 2),2008-07-19
4371,20080719_3.htm,Barcelona July 19-20 2008  (Version 3),2008-07-19
4372,20080719_5.htm,barcelona (Version 5),2008-07-19
4373,20080719_6.htm,EARTHQUAKE IN BARCELONA  (Version 6),2008-07-19
4374,20080719_7.htm,HOLA BARCELONA (Version 7),2008-07-19
4375,20080719_8.htm,"2008-07-19 Barcelona 3cam-mix by Tailschao 3DVD, disc#3 starts with Badlands (Ve",2008-07-19
4376,20080719_9.htm,"2008-07-19 Barcelona 3-cam mix by Tailschao, NOW with ""PAL"" on it. (Version 9)",2008-07-19
4377,20080720.htm,Barcelona 2008 Night 2,2008-07-20
4378,20080720_2.htm,And The Show Begins - Spanish Magic Tour (Version 2),2008-07-20
4379,20080720_3.htm,Camp Nou # 2 DVD (Version 3),2008-07-20
4380,20080720_4.htm,Barcelona (Version 4),2008-07-20
4381,20080720_5.htm,CAMP NOU second NIGHT DVD (Version 5),2008-07-20
4382,20080727.htm,Giants Stadium - Night #1,2008-07-27
4383,20080727_4.htm,Giants Stadium Night 1 (Version 4),2008-07-27
4384,20080727_5.htm,Giants StadiumThe First Night DVD (NYCBC) (Version 5),2008-07-27
4385,20080727_6.htm,Essential Giants Stadium (Version 6),2008-07-27
4386,20080727_7.htm,Giants Stadium 2.008 (Version 7),2008-07-27
4387,20080727_8.htm,"Giants Stadium, 1st Magic Night (bossman version) (Version 8)",2008-07-27
4388,20080728.htm,Giants Stadium - Night #2 (Bossman's version),2008-07-28
4389,20080728_2.htm,East Rutherford 2008 Night 1 (Version 2),2008-07-28
4390,20080728_3.htm,East Rutherford 2008 Second Night (Version 3),2008-07-28
4391,20080728_4.htm,2008-07-28_Giants-Stadium_NYCBC-setlist-type-by-Anonymous (Version 4),2008-07-28
4392,20080728_5.htm,Giants Stadium Night 2 NYCBC (Version 5),2008-07-28
4393,20080728_6.htm,GIANTS STADIUM 2nd night (Version 6),2008-07-28
4394,20080731.htm,Giants Stadium - Night #3 (Travitz),2008-07-31
4395,20080731_2.htm,East Rutherford 2008 Third Night (Version 2),2008-07-31
4396,20080731_3.htm,Giants Stadium - Night #3 (Bossman) (Version 3),2008-07-31
4397,20080731_4.htm,Giants Stadium - Night #3 (nyctaper) (Version 4),2008-07-31
4398,20080731_5.htm,2008-07-31_Giants Stadium #3 NYCBC original artwork (Version 5),2008-07-31
4399,20080731_6.htm,Giants Stadium Night 3 NYCBC (Version 6),2008-07-31
4400,20080802.htm,"Foxboro MA,",2008-08-02
4401,20080802_2.htm,"Foxboro MA,  (Version 2)",2008-08-02
4402,20080802_3.htm,Foxborough Magic (Version 3),2008-08-02
4403,20080802_4.htm,Does This Train Stop At Gilette Stadium? (bakerstuff version) (Version 4),2008-08-02
4404,20080815.htm,"Jacksonville, Florida",2008-08-15
4405,20080815_3.htm,"Jacksonville, FL  - 2008 (Version 3)",2008-08-15
4406,20080816.htm,Charleston 2008,2008-08-16
4407,20080816_2.htm,"Charleston, SC  2008 (Version 2)",2008-08-16
4408,20080818.htm,Richmond 2008,2008-08-18
4409,20080818_2.htm,"Richmond, Virginia  2008 (Version 2)",2008-08-18
4410,20080819.htm,Hershey 2008,2008-08-19
4411,20080819_2.htm,"Hershey, PA - 2008 (Version 2)",2008-08-19
4412,20080821.htm,Nashville 2008,2008-08-21
4413,20080821_2.htm,Nashville TN - 2008 (Version 2),2008-08-21
4414,20080823.htm,St Louis 2008,2008-08-23
4415,20080823_2.htm,"ST. LOUIS, THE MOUNTAIN OF LOVE (Version 2)",2008-08-23
4416,20080823_3.htm,St. Louis Magic Night (CC) (Version 3),2008-08-23
4417,20080823_4.htm,2008-08-23 Lying in the Heat of the Night (Version 4),2008-08-23
4418,20080823_5.htm,Waiting On Tony... (Hoserama version) (Version 5),2008-08-23
4419,20080823_6.htm,St. Louis 2008 - 8 (Ev2) (Version 6),2008-08-23
4420,20080824.htm,The Last Dance,2008-08-24
4421,20080824_2.htm,"Kansas City, MO  (Version 2)",2008-08-24
4422,20080830.htm,Harley in Heat,2008-08-30
4423,20080830_2.htm,Harley In Heat (2AUD Mix) (Version 2),2008-08-30
4424,20081004.htm,2008 - Bruce Springsteen  Obama Rally Acoustic Shows,2008-10-04
4425,20081004_2.htm,Rock For Change Show #1 (Eddie Wehbe art version)  (Version 2),2008-10-04
4426,20081005.htm,Rock For Change Show # 2 (Eddie Wehbe art version),2008-10-05
4427,20081005_2.htm,"Change Rocks! - Columbus, OH (Neo Version) (Version 2)",2008-10-05
4428,20081006.htm,Rock for Change Show # 3 (Eddy Wehbe art version),2008-10-06
4429,20081108.htm,The River In NYC DVD 1 (correct Version),2008-11-08
4430,20090118.htm,We Are One version 1,2009-01-18
4431,20090118_2.htm,We Are One version 2 (Version 2),2009-01-18
4432,20090201.htm,Super Bowl XLIII Half Time Show,2009-02-01
4433,20090201_2.htm,Super Bowl XLIII Halftime Show DVD (Version 2),2009-02-01
4434,20090320.htm,The Daily Show,2009-03-20
4435,20090323.htm,"2009-03-23 Asbury Park, NJ Rehearsal #1",2009-03-23
4436,20090323_2.htm,WOAD Rehearsal #1 (Version 2),2009-03-23
4437,20090323_3.htm,Asbury Park Rehearsal Show #1 (3cd version) (Version 3),2009-03-23
4438,20090323_4.htm,Asbury Park Rehearsal Show #1 - New & Improved!!! (Version 4),2009-03-23
4439,20090323_5.htm,2009 Tour Rehearsals soundboard  (Version 5),2009-03-23
4440,20090323_6.htm,Hard Times Come Again No More (Version 6),2009-03-23
4441,20090324.htm,Asbury Park Rehearsal Show #2,2009-03-24
4442,20090324_2.htm,Asbury Park Rehearsal Show #2 (3cd version) (Version 2),2009-03-24
4443,20090324_3.htm,Asbury Park Rehearsal Show #2 - New & Improved!!! (Version 3),2009-03-24
4444,20090324_4.htm,WORK ON A DREAM TOUR DIARY (Version 4),2009-03-24
4445,20090401.htm,HP Pavilion - San Jose CA,2009-04-01
4446,20090401_2.htm,"""And so it begins..."" (Version 2)",2009-04-01
4447,20090401_3.htm,San Jose 2009 (Version 3),2009-04-01
4448,20090401_5.htm,Opening night of the 2009 tour - Neo Remaster - CORRECTED ARTWORK (Version 5),2009-04-01
4449,20090401_6.htm,OPENING NIGHT - SAN JOSE (remastered and covers by forostonepony) (Version 6),2009-04-01
4450,20090401_7.htm,SAN JOSE 2009 (3CD VERSION) (Version 7),2009-04-01
4451,20090401_8.htm,SAN JOSE 2009 - New & Improved!!! (Version 8),2009-04-01
4452,20090403.htm,Glendale AZ,2009-04-03
4453,20090403_2.htm,Glendale AZ 2009 (3CD Version) (Version 2),2009-04-03
4454,20090403_3.htm,Glendale AZ- New & Improved!!! (Version 3),2009-04-03
4455,20090405.htm,Austin TX 2009,2009-04-05
4456,20090405_2.htm,The Frank Erwin Center (Version 2),2009-04-05
4457,20090405_3.htm,Austin TX 2009 (3CD Version) (Version 3),2009-04-05
4458,20090405_4.htm,Austin TX 2009- New & Improved!!! (Version 4),2009-04-05
4459,20090407_2.htm,Tulsa OK (redone) (Version 2),2009-04-07
4460,20090407_3.htm,Tulsa OK (3CD version) (Version 3),2009-04-07
4461,20090407_4.htm,Tulsa OK- New & Improved!!! (Version 4),2009-04-07
4462,20090407_5.htm,I'm Goin' Down In Tulsa (Version 5),2009-04-07
4463,20090408.htm,Houston TX 2009,2009-04-08
4464,20090408_2.htm,Houston TX 2009 (2cd version) (Version 2),2009-04-08
4465,20090408_3.htm,Houston TX 2009  (Version 3),2009-04-08
4466,20090408_4.htm,Houston TX 2009 - New & Improved!!! (Version 4),2009-04-08
4467,20090410.htm,Denver CO 2009,2009-04-10
4468,20090410_2.htm,Build a Home Tonight (Version 2),2009-04-10
4469,20090410_3.htm,Denver CO 2009 (Version 3),2009-04-10
4470,20090410_4.htm,Denver CO 2009 - New & Improved!!! (Version 4),2009-04-10
4471,20090415.htm,FIRST LOS ANGELES SHOW 2009,2009-04-15
4472,20090415_2.htm,LA TIMES (Version 2),2009-04-15
4473,20090415_3.htm,LOS ANGELES 2009  #1 (Version 3),2009-04-15
4474,20090415_4.htm,LOS ANGELES 2009  #1- New & Improved!!! (Version 4),2009-04-15
4475,20090415_5.htm,Los Angeles (Hoserama Matrix) (Version 5),2009-04-15
4476,20090416.htm,Los Angeles # 2,2009-04-16
4477,20090416_2.htm,SECOND LOS ANGELES SHOW 2009  (Version 2),2009-04-16
4478,20090416_3.htm,LOS ANGELES 2009  #2 (Version 3),2009-04-16
4479,20090416_4.htm,LOS ANGELES 2009  #2 - New & Improved!!! (Version 4),2009-04-16
4480,20090416_5.htm,"The Dump That Jumps (Matrix Version) - Sports Arena, Los Angeles, CA (Version 5)",2009-04-16
4481,20090416_6.htm,The Dump That Jumps - 2CD Version (Version 6),2009-04-16
4482,20090416_7.htm,LA2 Matrix (Version 7),2009-04-16
4483,20090421.htm,FIRST BOSTON SHOW 2009,2009-04-21
4484,20090421_2.htm,Boston # 1 (Version 2),2009-04-21
4485,20090421_3.htm,BOSTON 2009 #1 (Version 3),2009-04-21
4486,20090421_4.htm,Boston 1 (JB Version) (Version 4),2009-04-21
4487,20090421_5.htm,Boston 1 (JB Version) CORRECTION (Version 5),2009-04-21
4488,20090421_6.htm,BOSTON 2009 #1 - New & Improved!!! (Version 6),2009-04-21
4489,20090421_7.htm,"Boston April 21, 2009 DVD (Version 7)",2009-04-21
4490,20090421_8.htm,Boston April 21 2009 (Version 8),2009-04-21
4491,20090422.htm,SECOND BOSTON SHOW 2009,2009-04-22
4492,20090422_2.htm,BOSTON 2009 #2 (Version 2),2009-04-22
4493,20090422_3.htm,BOSTON 2009 #2 - New & Improved!!! (Version 3),2009-04-22
4494,20090422_4.htm,I Wanna Be ... (2AUD-Mix) (Version 4),2009-04-22
4495,20090424.htm,HARTFORD 2009,2009-04-24
4496,20090424_2.htm,HARTFORD 2009 (Version 2),2009-04-24
4497,20090424_3.htm,HARTFORD 2009 - New & Improved!!! (Version 3),2009-04-24
4498,20090424_4.htm,2009-04-24 - Hartford (NYC Bitch Committee 2DVD) (Version 4),2009-04-24
4499,20090426.htm,ATLANTA 2009,2009-04-26
4500,20090426_2.htm,ATLANTA 2009 (Version 2),2009-04-26
4501,20090426_3.htm,ATLANTA 2009 - New & Improved!!! (Version 3),2009-04-26
4502,20090426_4.htm,GOT TO BE GOOD - Godfather Rec. (3CD-Case) (Version 4),2009-04-26
4503,20090428.htm,PHILADELPHIA 2009 SHOW #1,2009-04-28
4504,20090428_2.htm,PHILADELPHIA 2009 SHOW #1 (Version 2),2009-04-28
4505,20090428_3.htm,PHILADELPHIA 2009 SHOW #1 - New & Improved!!! (Version 3),2009-04-28
4506,20090429.htm,PHILADELPHIA 2009 SHOW #2,2009-04-29
4507,20090429_2.htm,PHILADELPHIA 2009 SHOW #2 (Version 2),2009-04-29
4508,20090429_3.htm,PHILADELPHIA 2009 SHOW #2 - New & Improved!!! (Version 3),2009-04-29
4509,20090429_4.htm,London_Calling_DVD(NYCBC) (Version 4),2009-04-29
4510,20090429_5.htm,PUNK ROCK DOESN'T SUCK ! (Version 5),2009-04-29
4511,20090429_6.htm,"Wachovia Spectrum, Philadelphia (Version 6)",2009-04-29
4512,20090429_7.htm,Thundercrack - Philadelphia Revisited - luliluli Mix (Version 7),2009-04-29
4513,20090502.htm,STEENSBORO,2009-05-02
4514,20090502_2.htm,STEENSBORO (Redone) (Version 2),2009-05-02
4515,20090502_3.htm,STEENSBORO- New & Improved!!! (Version 3),2009-05-02
4516,20090503.htm,Pete Seegers Birthday Party,2009-05-03
4517,20090504.htm,UNIONDALE 2009,2009-05-04
4518,20090504_2.htm,UNIONDALE 2009 - New & Improved!!! (Version 2),2009-05-04
4519,20090504_3.htm,NassauVeteransMemorialColiseum (Version 3),2009-05-04
4520,20090504_4.htm,"Nassau Coliseum Uniondale, NY may 4th 2009 (Version 4)",2009-05-04
4521,20090505.htm,Charlottesville '09,2009-05-05
4522,20090505_2.htm,Charlottesville '09 - New & Improved!!! (Version 2),2009-05-05
4523,20090507.htm,Toronto '09,2009-05-07
4524,20090507_2.htm,Bay Street Freeze-Out (Version 2),2009-05-07
4525,20090507_3.htm,Live at the Air Canada Centre - Tailschao Version (Version 3),2009-05-07
4526,20090508.htm,Penn State '09,2009-05-08
4527,20090508_2.htm,Penn State '09 (corrected) (Version 2),2009-05-08
4528,20090511.htm,ST PAUL '09,2009-05-11
4529,20090511_2.htm,ST PAUL '09 (corrected again - sorry) (Version 2),2009-05-11
4530,20090512.htm,ST PAUL '09 (corrected),2009-05-12
4531,20090512_2.htm,CHICAGO 2009 (Version 2),2009-05-12
4532,20090514.htm,Albany '09,2009-05-14
4533,20090514_2.htm,Albany '09 (Version 2),2009-05-14
4534,20090514_3.htm,Albany '09 (corrected) (Version 3),2009-05-14
4535,20090515.htm,Hershey '09,2009-05-15
4536,20090518.htm,DC '09,2009-05-18
4537,20090518_2.htm,VerizonDC2009 (Version 2),2009-05-18
4538,20090519.htm,Pittsburgh '09,2009-05-19
4539,20090521.htm,IZOD '09 Night #1,2009-05-21
4540,20090521_2.htm,2009-05-21_Izod_nycbc_200dpi_20cm (Version 2),2009-05-21
4541,20090523.htm,IZOD '09 Night #2,2009-05-23
4542,20090523_2.htm,I'm So Glad To Be Home - IZOD 2nd Night (Version 2),2009-05-23
4543,20090523_3.htm,Izod Center #2 DVD Insert (Version 3),2009-05-23
4544,20090523_4.htm,Izod Center #2  DVD (insert with disc art) (Version 4),2009-05-23
4545,20090530.htm,Pinkpop 2009,2009-05-30
4546,20090530_2.htm,Pinkpop Holland (Version 2),2009-05-30
4547,20090530_3.htm,Pinkpop 2009 (reissued) (Version 3),2009-05-30
4548,20090602.htm,Tampere '09,2009-06-02
4549,20090602_2.htm,Tampere Finland DVD 2009-06-02 The Encore (Version 2),2009-06-02
4550,20090602_3.htm,Bruce Springsteen Tampere Finland 2009-06-02 The Encore DVD (Version 3),2009-06-02
4551,20090604.htm,Stockholm Natt #1,2009-06-04
4552,20090604_2.htm,Stockholm First Dream Night CC (Version 2),2009-06-04
4553,20090604_3.htm,Stockholm First Dream Night (Version 3),2009-06-04
4554,20090604_4.htm,Stockholm First Dream Night (Version 4),2009-06-04
4555,20090605.htm,Stockholm Natt #2,2009-06-05
4556,20090605_2.htm,Stockholm Second Dream Night CC (Version 2),2009-06-05
4557,20090605_3.htm,Stockholm Second Dream Night CC (Version 3),2009-06-05
4558,20090605_4.htm,Stockholm Second Dream Night (Version 4),2009-06-05
4559,20090607.htm,Stockholm Natt #3,2009-06-07
4560,20090607_2.htm,Stockholm Third Dream Night CC (Version 2),2009-06-07
4561,20090607_3.htm,Stockholm Third Dream Night CC (Version 3),2009-06-07
4562,20090607_4.htm,Stockholm Third Dream Night (Version 4),2009-06-07
4563,20090607_5.htm,"Stockholm, Sweden 2009-Comp  (Version 5)",2009-06-07
